player_id,player_name,club_id,start_date,end_date,manager_id,manager_name,start_value,peak_value,end_value
427568,Aaron Ramsdale,11,2021-08-22,2024-03-12,36,Mikel Arteta,12000000,40000000,28000000
50057,Aaron Ramsey,11,2013-08-17,2018-05-13,6,Arsène Wenger,13000000,40000000,40000000
50057,Aaron Ramsey,11,2018-08-12,2019-04-18,68,Unai Emery,45000000,40000000,40000000
26763,Abou Diaby,11,2014-05-04,2014-09-20,6,Arsène Wenger,2000000,1000000,1000000
285845,Ainsley Maitland-Niles,11,2014-12-06,2018-05-13,6,Arsène Wenger,,5000000,5000000
285845,Ainsley Maitland-Niles,11,2018-08-12,2019-11-28,68,Unai Emery,7000000,18000000,18000000
285845,Ainsley Maitland-Niles,11,2019-12-26,2022-01-01,36,Mikel Arteta,18000000,18000000,12000000
381967,Albert Sambi Lokonga,11,2021-08-13,2023-01-27,36,Mikel Arteta,12000000,16000000,15000000
242631,Alex Iwobi,11,2014-12-09,2018-05-13,6,Arsène Wenger,,10000000,10000000
242631,Alex Iwobi,11,2018-08-12,2019-05-29,68,Unai Emery,15000000,25000000,25000000
586980,Alex Kirk,11,2022-05-01,2022-05-01,36,Mikel Arteta,,,
143424,Alex Oxlade-Chamberlain,11,2013-08-17,2017-08-27,6,Arsène Wenger,17000000,22000000,22000000
93720,Alexandre Lacazette,11,2017-08-06,2018-05-13,6,Arsène Wenger,40000000,55000000,55000000
93720,Alexandre Lacazette,11,2018-08-12,2019-11-28,68,Unai Emery,60000000,70000000,70000000
93720,Alexandre Lacazette,11,2019-12-26,2022-05-22,36,Mikel Arteta,70000000,60000000,20000000
40433,Alexis Sánchez,11,2014-08-10,2018-01-03,6,Arsène Wenger,30000000,70000000,70000000
878150,Amario Cozier-Duberry,11,2022-09-08,2023-05-20,36,Mikel Arteta,,300000,300000
503769,Arthur Okonkwo,11,2021-03-18,2022-03-19,36,Mikel Arteta,,,
1078163,Ayden Heaven,11,2024-02-21,2024-02-21,36,Mikel Arteta,,,
26764,Bacary Sagna,11,2013-08-17,2014-05-17,6,Arsène Wenger,12000000,12000000,12000000
470597,Ben Cottrell,11,2020-11-26,2020-12-10,36,Mikel Arteta,,,
314384,Ben Sheaf,11,2017-10-19,2017-12-07,6,Arsène Wenger,,,
335721,Ben White,11,2021-08-13,2024-03-12,36,Mikel Arteta,28000000,55000000,55000000
72476,Bernd Leno,11,2018-08-12,2019-11-28,68,Unai Emery,20000000,30000000,30000000
72476,Bernd Leno,11,2019-12-26,2022-05-22,36,Mikel Arteta,35000000,32000000,10000000
871837,Bradley Ibrahim,11,2022-10-13,2022-10-27,36,Mikel Arteta,,,
433177,Bukayo Saka,11,2018-11-29,2019-11-28,68,Unai Emery,,7000000,7000000
433177,Bukayo Saka,11,2019-12-26,2024-03-12,36,Mikel Arteta,13000000,120000000,120000000
215118,Calum Chambers,11,2014-08-10,2018-05-13,6,Arsène Wenger,2000000,14000000,14000000
215118,Calum Chambers,11,2018-08-12,2019-11-28,68,Unai Emery,14000000,14000000,14000000
215118,Calum Chambers,11,2019-12-26,2022-01-23,36,Mikel Arteta,18000000,14500000,12000000
126321,Carl Jenkinson,11,2013-08-17,2018-05-13,6,Arsène Wenger,6000000,9000000,3500000
126321,Carl Jenkinson,11,2018-08-12,2019-05-29,68,Unai Emery,3500000,2500000,2500000
796037,Charles Sagoe Jr,11,2023-03-09,2023-03-09,36,Mikel Arteta,,,
293726,Charlie Gilmour,11,2017-09-28,2018-05-13,6,Arsène Wenger,,,
293726,Charlie Gilmour,11,2018-08-12,2018-12-13,68,Unai Emery,,,
581674,Charlie Patino,11,2021-12-26,2022-05-22,36,Mikel Arteta,500000,2000000,2000000
314341,Chris Willock,11,2016-01-09,2017-01-07,6,Arsène Wenger,,,
30982,Chu-young Park,11,2014-01-04,2014-01-18,6,Arsène Wenger,2000000,1000000,1000000
197642,Chuba Akpom,11,2013-09-14,2018-01-07,6,Arsène Wenger,250000,1000000,1000000
112988,Cédric Soares,11,2020-07-01,2024-03-12,36,Mikel Arteta,8000000,7000000,2000000
575219,Cătălin Cîrjan,11,2022-09-08,2022-10-27,36,Mikel Arteta,,,
319745,Dani Ceballos,11,2019-08-11,2019-11-28,68,Unai Emery,30000000,45000000,45000000
319745,Dani Ceballos,11,2019-12-26,2021-05-23,36,Mikel Arteta,40000000,32000000,30000000
67063,Danny Welbeck,11,2014-09-13,2018-05-13,6,Arsène Wenger,17000000,18000000,15000000
67063,Danny Welbeck,11,2018-08-12,2019-05-29,68,Unai Emery,15000000,15000000,15000000
46741,David Luiz,11,2019-08-11,2019-11-28,68,Unai Emery,20000000,,20000000
46741,David Luiz,11,2019-12-26,2021-05-02,36,Mikel Arteta,15000000,12000000,5000000
73396,David Ospina,11,2014-09-13,2018-05-13,6,Arsène Wenger,7000000,8000000,5000000
262749,David Raya,11,2024-01-20,2024-03-12,36,Mikel Arteta,35000000,,35000000
357662,Declan Rice,11,2024-01-20,2024-03-12,36,Mikel Arteta,110000000,,110000000
205757,Dejan Iliev,11,2018-12-13,2019-05-29,68,Unai Emery,,,
165007,Denis Suárez,11,2019-02-03,2019-04-11,68,Unai Emery,12000000,,12000000
340324,Eddie Nketiah,11,2017-09-28,2018-05-13,6,Arsène Wenger,,,
340324,Eddie Nketiah,11,2018-08-12,2019-11-28,68,Unai Emery,,8000000,8000000
340324,Eddie Nketiah,11,2019-12-26,2024-03-12,36,Mikel Arteta,8000000,35000000,35000000
392765,Emile Smith Rowe,11,2018-09-20,2019-11-28,68,Unai Emery,,4000000,4000000
392765,Emile Smith Rowe,11,2019-12-26,2024-03-12,36,Mikel Arteta,3000000,40000000,25000000
111873,Emiliano Martínez,11,2014-08-10,2018-05-13,6,Arsène Wenger,300000,1500000,800000
111873,Emiliano Martínez,11,2018-08-12,2019-11-28,68,Unai Emery,1000000,3500000,3500000
111873,Emiliano Martínez,11,2019-12-26,2020-08-29,36,Mikel Arteta,3500000,8000000,8000000
24316,Emiliano Viviano,11,2013-09-22,2014-04-06,6,Arsène Wenger,7000000,5000000,5000000
93056,Emmanuel Frimpong,11,2013-08-17,2013-09-14,6,Arsène Wenger,2000000,,2000000
890719,Ethan Nwaneri,11,2022-09-18,2024-02-21,36,Mikel Arteta,,6000000,6000000
503770,Folarin Balogun,11,2020-10-29,2021-08-22,36,Mikel Arteta,,4000000,4000000
74869,Francis Coquelin,11,2014-08-16,2018-01-03,6,Arsène Wenger,3000000,15000000,12000000
537598,Fábio Vieira,11,2022-08-20,2024-03-12,36,Mikel Arteta,25000000,30000000,28000000
363205,Gabriel Jesus,11,2022-08-05,2024-03-12,36,Mikel Arteta,50000000,75000000,70000000
435338,Gabriel Magalhães,11,2020-09-12,2024-03-12,36,Mikel Arteta,20000000,60000000,60000000
655488,Gabriel Martinelli,11,2019-08-11,2019-11-28,68,Unai Emery,5000000,8000000,8000000
655488,Gabriel Martinelli,11,2019-12-26,2024-03-04,36,Mikel Arteta,18000000,85000000,85000000
149498,Gabriel Paulista,11,2015-02-01,2017-05-21,6,Arsène Wenger,8000000,12000000,12000000
228370,Gedion Zelalem,11,2013-08-24,2015-01-04,6,Arsène Wenger,,,
242632,Glen Kamara,11,2014-12-09,2014-12-09,6,Arsène Wenger,,,
111455,Granit Xhaka,11,2016-08-14,2018-05-13,6,Arsène Wenger,35000000,35000000,35000000
111455,Granit Xhaka,11,2018-08-12,2019-11-28,68,Unai Emery,40000000,50000000,40000000
111455,Granit Xhaka,11,2019-12-26,2023-05-28,36,Mikel Arteta,30000000,28000000,28000000
55735,Henrikh Mkhitaryan,11,2018-01-30,2018-05-13,6,Arsène Wenger,35000000,,35000000
55735,Henrikh Mkhitaryan,11,2018-08-12,2019-09-01,68,Unai Emery,35000000,30000000,25000000
191217,Héctor Bellerín,11,2014-03-25,2018-05-13,6,Arsène Wenger,500000,40000000,40000000
191217,Héctor Bellerín,11,2018-08-12,2019-11-28,68,Unai Emery,40000000,40000000,40000000
191217,Héctor Bellerín,11,2019-12-26,2021-08-13,36,Mikel Arteta,40000000,32000000,25000000
70245,Ignasi Miquel,11,2014-08-19,2014-08-19,6,Arsène Wenger,400000,,400000
206225,Isaac Hayden,11,2013-09-18,2014-03-11,6,Arsène Wenger,,,
74223,Jack Wilshere,11,2013-08-17,2018-05-06,6,Arsène Wenger,33000000,33000000,18000000
425918,Jakub Kiwior,11,2023-01-27,2024-03-12,36,Mikel Arteta,8000000,25000000,25000000
503765,James Hillson,11,2021-04-15,2023-03-16,36,Mikel Arteta,,,
506965,James Olayinka,11,2019-12-26,2020-08-29,36,Mikel Arteta,,,
583952,James Sweet,11,2024-02-17,2024-02-21,36,Mikel Arteta,250000,,250000
326300,Jeff Reine-Adélaïde,11,2015-11-04,2018-01-07,6,Arsène Wenger,,1000000,1000000
340329,Joe Willock,11,2017-08-06,2018-05-13,6,Arsène Wenger,,,
340329,Joe Willock,11,2018-08-12,2019-11-28,68,Unai Emery,,10000000,10000000
340329,Joe Willock,11,2019-12-26,2021-01-30,36,Mikel Arteta,18000000,16000000,16000000
131248,Joel Campbell,11,2014-08-10,2016-05-15,6,Arsène Wenger,5000000,8000000,8000000
586736,Joel López,11,2021-04-08,2021-04-08,36,Mikel Arteta,,,
397099,Jordi Osei-Tutu,11,2017-10-19,2018-05-13,6,Arsène Wenger,,,
397099,Jordi Osei-Tutu,11,2018-08-12,2018-11-29,68,Unai Emery,,,
102017,Jorginho,11,2023-02-04,2024-03-12,36,Mikel Arteta,35000000,25000000,15000000
340321,Josh Dasilva,11,2017-01-07,2018-01-07,6,Arsène Wenger,,,
309400,Kai Havertz,11,2024-01-20,2024-03-12,36,Mikel Arteta,55000000,,55000000
493513,Karl Hein,11,2020-10-29,2024-03-12,36,Mikel Arteta,450000,2000000,2000000
741650,Khayon Edwards,11,2022-10-13,2022-10-20,36,Mikel Arteta,,,
44792,Kieran Gibbs,11,2013-08-17,2017-05-16,6,Arsène Wenger,11000000,14000000,10000000
300716,Kieran Tierney,11,2019-10-03,2019-11-28,68,Unai Emery,25000000,,25000000
300716,Kieran Tierney,11,2019-12-26,2023-05-28,36,Mikel Arteta,25000000,32000000,25000000
3730,Kim Källström,11,2014-03-22,2014-05-11,6,Arsène Wenger,3000000,2500000,2500000
415912,Konstantinos Mavropanos,11,2018-04-29,2018-05-13,6,Arsène Wenger,2000000,,2000000
415912,Konstantinos Mavropanos,11,2018-08-12,2019-11-28,68,Unai Emery,3000000,3000000,3000000
415912,Konstantinos Mavropanos,11,2019-12-26,2020-01-06,36,Mikel Arteta,3000000,,3000000
76277,Laurent Koscielny,11,2013-08-17,2018-05-13,6,Arsène Wenger,17000000,22000000,20000000
76277,Laurent Koscielny,11,2018-08-12,2019-05-29,68,Unai Emery,15000000,10000000,10000000
144028,Leandro Trossard,11,2023-01-22,2024-03-12,36,Mikel Arteta,30000000,38000000,38000000
743414,Lino Sousa,11,2022-09-18,2022-09-18,36,Mikel Arteta,,,
73185,Lucas Pérez,11,2016-09-10,2017-05-27,6,Arsène Wenger,12000000,17000000,17000000
318077,Lucas Torreira,11,2018-08-12,2019-11-28,68,Unai Emery,30000000,55000000,55000000
318077,Lucas Torreira,11,2019-12-26,2020-08-01,36,Mikel Arteta,45000000,36000000,30000000
15185,Lukas Podolski,11,2013-08-17,2014-12-28,6,Arsène Wenger,23000000,23000000,20000000
29692,Lukasz Fabianski,11,2013-08-17,2014-05-17,6,Arsène Wenger,2000000,2000000,2000000
668495,Marcelo Flores,11,2022-04-04,2022-04-04,36,Mikel Arteta,600000,,600000
340320,Marcus McGuane,11,2017-09-28,2017-11-02,6,Arsène Wenger,,,
668268,Marquinhos,11,2022-08-27,2023-01-27,36,Mikel Arteta,7000000,10000000,10000000
316264,Martin Ødegaard,11,2021-01-30,2024-03-12,36,Mikel Arteta,40000000,90000000,90000000
128969,Mathew Ryan,11,2021-01-23,2021-05-19,36,Mikel Arteta,8000000,6000000,6000000
27306,Mathieu Debuchy,11,2014-08-10,2018-01-07,6,Arsène Wenger,10000000,13000000,2500000
17396,Mathieu Flamini,11,2013-09-01,2016-03-16,6,Arsène Wenger,5000000,9000000,4000000
220491,Matt Macey,11,2014-11-29,2018-05-13,6,Arsène Wenger,,500000,500000
220491,Matt Macey,11,2018-08-12,2019-11-28,68,Unai Emery,500000,250000,250000
220491,Matt Macey,11,2019-12-26,2020-12-10,36,Mikel Arteta,250000,250000,250000
528894,Matt Smith,11,2020-06-25,2023-03-09,36,Mikel Arteta,,350000,350000
425306,Matt Turner,11,2022-08-05,2023-05-28,36,Mikel Arteta,5000000,5000000,5000000
465830,Mattéo Guendouzi,11,2018-08-12,2019-11-28,68,Unai Emery,2500000,45000000,45000000
465830,Mattéo Guendouzi,11,2019-12-26,2020-06-20,36,Mikel Arteta,50000000,45000000,40500000
745846,Mauro Bandeira,11,2023-03-09,2024-02-17,36,Mikel Arteta,,200000,200000
581445,Mazeed Ogungbo,11,2022-04-04,2022-04-16,36,Mikel Arteta,,,
35664,Mesut Özil,11,2013-09-14,2018-05-13,6,Arsène Wenger,40000000,50000000,50000000
35664,Mesut Özil,11,2018-08-12,2019-11-28,68,Unai Emery,45000000,35000000,25000000
35664,Mesut Özil,11,2019-12-26,2020-06-25,36,Mikel Arteta,22000000,17500000,17500000
547533,Miguel Azeez,11,2020-11-26,2022-04-23,36,Mikel Arteta,,500000,500000
565821,Mika Biereth,11,2022-01-09,2022-01-23,36,Mikel Arteta,,,
7451,Mikel Arteta,11,2013-09-22,2016-05-15,6,Arsène Wenger,9000000,8000000,2000000
160438,Mohamed Elneny,11,2016-01-17,2018-05-13,6,Arsène Wenger,4000000,10000000,10000000
160438,Mohamed Elneny,11,2018-08-12,2019-11-28,68,Unai Emery,10000000,10000000,6300000
160438,Mohamed Elneny,11,2019-12-26,2024-03-12,36,Mikel Arteta,6300000,11000000,4500000
43003,Nacho Monreal,11,2013-08-21,2018-05-13,6,Arsène Wenger,11000000,15000000,13000000
43003,Nacho Monreal,11,2018-08-12,2019-08-24,68,Unai Emery,13000000,10000000,8000000
638964,Nathan Butler-Oyedeji,11,2023-01-03,2023-01-09,36,Mikel Arteta,,,
34557,Nicklas Bendtner,11,2013-09-22,2014-02-22,6,Arsène Wenger,5500000,4000000,4000000
343052,Nicolas Pépé,11,2019-08-11,2019-11-28,68,Unai Emery,65000000,75000000,75000000
343052,Nicolas Pépé,11,2019-12-26,2022-08-13,36,Mikel Arteta,65000000,52000000,25000000
535955,Nuno Tavares,11,2021-08-13,2022-05-22,36,Mikel Arteta,7000000,13000000,13000000
203853,Oleksandr Zinchenko,11,2022-08-05,2024-03-12,36,Mikel Arteta,25000000,42000000,42000000
82442,Olivier Giroud,11,2013-08-17,2018-01-30,6,Arsène Wenger,16000000,27000000,20000000
741238,Omari Hutchinson,11,2022-01-09,2022-04-20,36,Mikel Arteta,,,
210178,Pablo Marí,11,2020-03-02,2022-01-09,36,Mikel Arteta,6000000,7000000,5000000
6710,Per Mertesacker,11,2013-08-17,2018-05-13,6,Arsène Wenger,16000000,20000000,2500000
5658,Petr Cech,11,2015-08-02,2018-05-13,6,Arsène Wenger,12000000,12000000,6000000
5658,Petr Cech,11,2018-08-12,2019-05-29,68,Unai Emery,3000000,2500000,2500000
58864,Pierre-Emerick Aubameyang,11,2018-02-03,2018-05-13,6,Arsène Wenger,65000000,,65000000
58864,Pierre-Emerick Aubameyang,11,2018-08-12,2019-11-28,68,Unai Emery,75000000,75000000,70000000
58864,Pierre-Emerick Aubameyang,11,2019-12-26,2021-12-06,36,Mikel Arteta,70000000,56000000,25000000
340325,Reiss Nelson,11,2017-08-06,2018-05-13,6,Arsène Wenger,,,
340325,Reiss Nelson,11,2018-08-12,2019-11-28,68,Unai Emery,,17000000,17000000
340325,Reiss Nelson,11,2019-12-26,2024-03-12,36,Mikel Arteta,14000000,15000000,15000000
878160,Reuell Walters,11,2023-03-09,2024-02-11,36,Mikel Arteta,,4000000,4000000
253341,Rob Holding,11,2016-08-14,2018-05-13,6,Arsène Wenger,1500000,7000000,7000000
253341,Rob Holding,11,2018-08-12,2019-11-28,68,Unai Emery,7000000,12000000,12000000
253341,Rob Holding,11,2019-12-26,2023-05-28,36,Mikel Arteta,12000000,18000000,10000000
610649,Ryan Alebiosu,11,2022-01-23,2022-01-23,36,Mikel Arteta,,,
258920,Ryan Huddart,11,2014-10-22,2014-11-26,6,Arsène Wenger,,,
129688,Ryo Miyaichi,11,2013-08-27,2014-03-08,6,Arsène Wenger,2000000,2000000,2000000
205657,Rúnar Alex Rúnarsson,11,2020-09-28,2021-05-23,36,Mikel Arteta,1200000,2000000,1800000
559330,Salah-Eddine Oulad M'Hand,11,2022-01-09,2022-05-22,36,Mikel Arteta,,,
15799,Santi Cazorla,11,2013-08-17,2016-10-19,6,Arsène Wenger,30000000,30000000,20000000
94005,Sead Kolasinac,11,2017-08-06,2018-05-13,6,Arsène Wenger,15000000,18000000,18000000
94005,Sead Kolasinac,11,2018-08-12,2019-11-28,68,Unai Emery,18000000,20000000,20000000
94005,Sead Kolasinac,11,2019-12-26,2022-01-09,36,Mikel Arteta,20000000,16000000,3000000
251912,Semi Ajayi,11,2014-10-18,2014-12-13,6,Arsène Wenger,,,
159471,Serge Gnabry,11,2013-08-17,2014-03-29,6,Arsène Wenger,500000,4000000,4000000
88590,Shkodran Mustafi,11,2016-09-10,2018-05-13,6,Arsène Wenger,20000000,30000000,28000000
88590,Shkodran Mustafi,11,2018-08-12,2019-11-28,68,Unai Emery,25000000,30000000,18000000
88590,Shkodran Mustafi,11,2019-12-26,2020-12-29,36,Mikel Arteta,15000000,15000000,12000000
34322,Sokratis Papastathopoulos,11,2018-08-12,2019-11-28,68,Unai Emery,20000000,20000000,20000000
34322,Sokratis Papastathopoulos,11,2019-12-26,2020-08-01,36,Mikel Arteta,18000000,14500000,8000000
285847,Stefan O'Connor,11,2014-12-09,2014-12-09,6,Arsène Wenger,,,
2865,Stephan Lichtsteiner,11,2018-08-12,2019-05-29,68,Unai Emery,1500000,1500000,1500000
331560,Takehiro Tomiyasu,11,2021-09-11,2024-03-12,36,Mikel Arteta,20000000,30000000,30000000
33713,Theo Walcott,11,2013-08-17,2018-01-14,6,Arsène Wenger,27000000,28000000,20000000
86643,Thomas Eisfeld,11,2014-04-12,2014-04-12,6,Arsène Wenger,300000,,300000
230784,Thomas Partey,11,2020-10-17,2024-03-12,36,Mikel Arteta,50000000,45000000,25000000
15904,Thomas Vermaelen,11,2013-09-14,2014-05-17,6,Arsène Wenger,16000000,14000000,14000000
132,Tomas Rosicky,11,2013-08-17,2016-01-30,6,Arsène Wenger,2000000,2000000,1500000
503768,Tyreece John-Jules,11,2018-11-29,2019-11-28,68,Unai Emery,,,
503768,Tyreece John-Jules,11,2019-12-26,2020-08-29,36,Mikel Arteta,,,
319213,Vlad Dragomir,11,2017-09-28,2017-09-28,6,Arsène Wenger,50000,,50000
495666,William Saliba,11,2020-08-29,2024-03-12,36,Mikel Arteta,22500000,75000000,75000000
52769,Willian,11,2020-09-12,2021-05-19,36,Mikel Arteta,22500000,19000000,12000000
44058,Wojciech Szczesny,11,2013-08-17,2015-05-30,6,Arsène Wenger,14000000,16000000,14000000
127194,Yaya Sanogo,11,2013-08-17,2014-12-13,6,Arsène Wenger,1000000,2000000,2000000
697282,Zach Awe,11,2022-02-10,2022-02-10,36,Mikel Arteta,,,
540687,Zak Swanson,11,2022-02-24,2022-05-22,36,Mikel Arteta,50000,,50000
392761,Zechariah Medley,11,2018-10-22,2019-11-28,68,Unai Emery,,,
392761,Zechariah Medley,11,2019-12-26,2020-06-20,36,Mikel Arteta,,,
14221,Aaron Lennon,29,2015-02-07,2016-05-11,49,Roberto Martínez,12000000,9000000,6000000
14221,Aaron Lennon,29,2016-08-13,2017-10-22,50,Ronald Koeman,6000000,6000000,5000000
14221,Aaron Lennon,29,2017-12-02,2018-01-13,56,Sam Allardyce,5000000,5000000,5000000
127187,Abdoulaye Doucouré,29,2020-09-13,2021-05-23,9,Carlo Ancelotti,20000000,25000000,25000000
127187,Abdoulaye Doucouré,29,2021-08-14,2022-01-15,45,Rafael Benítez,25000000,25000000,25000000
127187,Abdoulaye Doucouré,29,2022-02-05,2023-01-21,20,Frank Lampard,25000000,22000000,12000000
127187,Abdoulaye Doucouré,29,2023-02-04,2024-03-09,58,Sean Dyche,12000000,12000000,12000000
406040,Ademola Lookman,29,2017-01-15,2017-10-22,50,Ronald Koeman,1500000,5000000,5000000
406040,Ademola Lookman,29,2017-12-02,2018-05-13,56,Sam Allardyce,5000000,7000000,7000000
406040,Ademola Lookman,29,2018-08-11,2019-05-12,31,Marco Silva,12000000,20000000,20000000
21333,Aiden McGeady,29,2014-01-20,2015-09-28,49,Roberto Martínez,6000000,4500000,4500000
465950,Alex Denny,29,2017-12-07,2017-12-07,56,Sam Allardyce,,,
242631,Alex Iwobi,29,2019-08-17,2019-12-04,31,Marco Silva,25000000,32000000,32000000
242631,Alex Iwobi,29,2019-12-26,2021-05-23,9,Carlo Ancelotti,32000000,25500000,22000000
242631,Alex Iwobi,29,2021-08-14,2022-01-15,45,Rafael Benítez,22000000,18000000,18000000
242631,Alex Iwobi,29,2022-02-05,2023-01-21,20,Frank Lampard,18000000,25000000,25000000
242631,Alex Iwobi,29,2023-02-04,2023-05-28,58,Sean Dyche,25000000,,25000000
126422,Allan,29,2020-09-13,2021-05-23,9,Carlo Ancelotti,28000000,25000000,22000000
126422,Allan,29,2021-08-14,2022-01-15,45,Rafael Benítez,22000000,18000000,18000000
126422,Allan,29,2022-02-05,2022-09-03,20,Frank Lampard,18000000,15000000,15000000
485706,Amadou Onana,29,2022-08-13,2023-01-21,20,Frank Lampard,10000000,35000000,35000000
485706,Amadou Onana,29,2023-02-04,2024-03-09,58,Sean Dyche,35000000,50000000,50000000
61842,Andros Townsend,29,2021-08-14,2022-01-15,45,Rafael Benítez,7000000,7000000,7000000
61842,Andros Townsend,29,2022-02-05,2022-03-20,20,Frank Lampard,7000000,,7000000
221025,André Gomes,29,2018-10-21,2019-12-04,31,Marco Silva,15000000,28000000,28000000
221025,André Gomes,29,2019-12-26,2021-05-23,9,Carlo Ancelotti,28000000,24000000,20000000
221025,André Gomes,29,2021-08-14,2022-01-15,45,Rafael Benítez,20000000,20000000,20000000
221025,André Gomes,29,2022-02-05,2023-01-21,20,Frank Lampard,20000000,18000000,14000000
221025,André Gomes,29,2023-02-04,2024-03-09,58,Sean Dyche,14000000,16000000,12000000
14044,Andy Lonergan,29,2021-08-28,2022-01-15,45,Rafael Benítez,250000,250000,250000
14044,Andy Lonergan,29,2022-02-05,2023-01-21,20,Frank Lampard,250000,250000,200000
14044,Andy Lonergan,29,2023-02-04,2024-02-19,58,Sean Dyche,200000,150000,100000
503733,Anthony Gordon,29,2017-12-07,2018-05-13,56,Sam Allardyce,,,
503733,Anthony Gordon,29,2018-08-11,2019-12-04,31,Marco Silva,,,
503733,Anthony Gordon,29,2019-12-26,2021-05-23,9,Carlo Ancelotti,1500000,5000000,5000000
503733,Anthony Gordon,29,2021-08-14,2022-01-15,45,Rafael Benítez,5000000,8000000,8000000
503733,Anthony Gordon,29,2022-02-05,2023-01-21,20,Frank Lampard,8000000,40000000,40000000
14259,Antolín Alcaraz,29,2013-12-14,2015-05-02,49,Roberto Martínez,2500000,2500000,1500000
183720,Anwar El Ghazi,29,2022-01-15,2022-01-15,45,Rafael Benítez,10000000,,10000000
183720,Anwar El Ghazi,29,2022-02-05,2022-04-24,20,Frank Lampard,10000000,,10000000
355861,Arnaut Danjuma,29,2024-01-27,2024-01-30,58,Sean Dyche,17000000,,17000000
8552,Arouna Koné,29,2013-08-17,2016-05-11,49,Roberto Martínez,5000000,3500000,2500000
8552,Arouna Koné,29,2016-08-13,2017-05-21,50,Ronald Koeman,2500000,1500000,1500000
67355,Ashley Williams,29,2016-08-20,2017-10-22,50,Ronald Koeman,8000000,8000000,8000000
67355,Ashley Williams,29,2017-12-02,2018-03-03,56,Sam Allardyce,8000000,7000000,7000000
14086,Ashley Young,29,2024-01-27,2024-03-09,58,Sean Dyche,600000,,600000
33873,Asmir Begovic,29,2021-08-14,2022-01-15,45,Rafael Benítez,1200000,1000000,1000000
33873,Asmir Begovic,29,2022-02-05,2023-01-21,20,Frank Lampard,1000000,1000000,1000000
33873,Asmir Begovic,29,2023-02-04,2023-05-28,58,Sean Dyche,1000000,,1000000
343475,Ben Godfrey,29,2020-10-17,2021-05-23,9,Carlo Ancelotti,25000000,25000000,25000000
343475,Ben Godfrey,29,2021-08-14,2022-01-15,45,Rafael Benítez,25000000,25000000,25000000
343475,Ben Godfrey,29,2022-02-05,2023-01-21,20,Frank Lampard,25000000,22000000,18000000
343475,Ben Godfrey,29,2023-02-04,2024-03-09,58,Sean Dyche,18000000,15000000,8000000
399369,Beni Baningime,29,2017-12-02,2018-05-13,56,Sam Allardyce,,1000000,1000000
399369,Beni Baningime,29,2018-08-11,2019-12-04,31,Marco Silva,3000000,2500000,2000000
399369,Beni Baningime,29,2019-12-26,2020-07-26,9,Carlo Ancelotti,1500000,1300000,1300000
175169,Bernard,29,2018-08-25,2019-12-04,31,Marco Silva,16000000,20000000,20000000
175169,Bernard,29,2019-12-26,2021-05-23,9,Carlo Ancelotti,20000000,16000000,12000000
595809,Beto,29,2024-01-27,2024-03-09,58,Sean Dyche,22000000,,22000000
208244,Brendan Galloway,29,2015-05-16,2016-05-11,49,Roberto Martínez,250000,3000000,3000000
208244,Brendan Galloway,29,2016-08-13,2016-08-13,50,Ronald Koeman,3000000,,3000000
124983,Bryan Oviedo,29,2013-08-31,2016-05-11,49,Roberto Martínez,3500000,4500000,3000000
124983,Bryan Oviedo,29,2016-08-13,2017-01-21,50,Ronald Koeman,3000000,,3000000
308632,Callum Connolly,29,2016-04-16,2016-05-11,49,Roberto Martínez,,,
45671,Cenk Tosun,29,2018-01-13,2018-05-13,56,Sam Allardyce,23000000,,23000000
45671,Cenk Tosun,29,2018-08-11,2019-12-04,31,Marco Silva,23000000,20000000,15000000
45671,Cenk Tosun,29,2019-12-26,2021-05-23,9,Carlo Ancelotti,15000000,12000000,5000000
45671,Cenk Tosun,29,2021-08-14,2022-01-15,45,Rafael Benítez,5000000,3000000,2500000
45671,Cenk Tosun,29,2022-02-05,2022-05-22,20,Frank Lampard,2500000,,2500000
726992,Charlie Whitaker,29,2021-10-02,2021-10-02,45,Rafael Benítez,,,
670688,Chermiti,29,2024-01-27,2024-03-09,58,Sean Dyche,9000000,,9000000
183298,Chris Long,29,2014-12-11,2014-12-11,49,Roberto Martínez,200000,,200000
186997,Christian Atsu,29,2014-08-16,2015-05-24,49,Roberto Martínez,6000000,5000000,5000000
128901,Conor Coady,29,2022-08-13,2023-01-21,20,Frank Lampard,25000000,18000000,18000000
128901,Conor Coady,29,2023-02-04,2023-05-28,58,Sean Dyche,18000000,,18000000
218355,Conor Grant,29,2014-12-11,2014-12-11,49,Roberto Martínez,,,
121260,Conor McAleny,29,2014-01-25,2016-01-09,49,Roberto Martínez,,250000,250000
242434,Courtney Duffus,29,2015-02-19,2015-02-19,49,Roberto Martínez,,,
91251,Cuco Martina,29,2017-07-27,2017-10-22,50,Ronald Koeman,2000000,,2000000
91251,Cuco Martina,29,2017-12-02,2018-05-13,56,Sam Allardyce,2000000,2000000,2000000
91251,Cuco Martina,29,2018-08-11,2019-12-04,31,Marco Silva,2500000,1500000,1500000
91251,Cuco Martina,29,2019-12-26,2020-06-24,9,Carlo Ancelotti,1500000,1200000,1200000
42413,Darron Gibson,29,2013-10-05,2016-05-11,49,Roberto Martínez,4000000,4000000,2500000
182932,Davy Klaassen,29,2017-07-27,2017-10-22,50,Ronald Koeman,18000000,,18000000
